iter	Passed	Remaining
4773	269972	12780
4774	270016	12723
4775	270064	12666
4776	270119	12609
4777	270182	12553
4778	270254	12497
4779	270309	12441
4780	270362	12384
4781	270430	12328
4782	270484	12271
4783	270542	12215
4784	270597	12158
4785	270657	12102
4786	270734	12046
4787	270789	11989
4788	270842	11933
4789	270897	11876
4790	270950	11819
4791	271008	11763
4792	271062	11706
4793	271111	11649
4794	271174	11593
4795	271230	11536
4796	271285	11480
4797	271348	11424
4798	271407	11367
4799	271463	11310
4800	271521	11254
4801	271595	11198
4802	271651	11142
4803	271723	11086
4804	271786	11029
4805	271844	10973
4806	271905	10916
4807	271962	10860
4808	272020	10803
4809	272076	10747
4810	272146	10691
4811	272201	10634
4812	272257	10578
4813	272321	10521
4814	272381	10465
4815	272424	10408
4816	272485	10351
4817	272552	10295
4818	272606	10239
4819	272653	10182
4820	272697	10125
4821	272753	10068
4822	272826	10012
4823	272886	9956
4824	272934	9899
4825	272984	9842
4826	273035	9785
4827	273082	9728
4828	273133	9671
4829	273185	9615
4830	273238	9558
4831	273278	9501
4832	273330	9444
4833	273388	9388
4834	273438	9331
4835	273494	9274
4836	273547	9218
4837	273614	9161
4838	273666	9105
4839	273729	9048
4840	273794	8992
4841	273847	8935
4842	273908	8879
4843	273956	8822
4844	274025	8766
4845	274079	8709
4846	274138	8653
4847	274188	8596
4848	274275	8541
4849	274326	8484
4850	274381	8427
4851	274443	8371
4852	274502	8314
4853	274563	8258
4854	274618	8201
4855	274664	8144
4856	274711	8088
4857	274767	8031
4858	274834	7975
4859	274888	7918
4860	274982	7863
4861	275044	7806
4862	275100	7750
4863	275165	7693
4864	275228	7637
4865	275282	7580
4866	275341	7524
4867	275391	7467
4868	275450	7410
4869	275500	7354
4870	275551	7297
4871	275613	7241
4872	275674	7184
4873	275733	7128
4874	275795	7071
4875	275868	7015
4876	275930	6959
4877	275978	6902
4878	276028	6845
4879	276073	6788
4880	276122	6731
4881	276216	6676
4882	276268	6619
4883	276314	6562
4884	276383	6506
4885	276445	6450
4886	276498	6393
4887	276551	6336
4888	276609	6280
4889	276674	6223
4890	276726	6167
4891	276786	6110
4892	276847	6054
4893	276923	5997
4894	276979	5941
4895	277039	5884
4896	277106	5828
4897	277162	5771
4898	277230	5715
4899	277280	5658
4900	277337	5602
4901	277392	5545
4902	277446	5488
4903	277510	5432
4904	277580	5376
4905	277633	5319
4906	277694	5263
4907	277746	5206
4908	277799	5149
4909	277863	5093
4910	277925	5036
4911	277982	4980
4912	278041	4923
4913	278095	4866
4914	278145	4810
4915	278196	4753
4916	278252	4696
4917	278309	4640
4918	278377	4583
4919	278442	4527
4920	278499	4470
4921	278565	4414
4922	278627	4357
4923	278685	4301
4924	278740	4244
4925	278798	4188
4926	278859	4131
4927	278913	4075
4928	278974	4018
4929	279040	3962
4930	279113	3905
4931	279173	3849
4932	279221	3792
4933	279299	3736
4934	279347	3679
4935	279403	3622
4936	279486	3566
4937	279549	3509
4938	279610	3453
4939	279657	3396
4940	279709	3339
4941	279769	3283
4942	279830	3226
4943	279883	3170
4944	279930	3113
4945	279991	3056
4946	280046	3000
4947	280108	2943
4948	280158	2887
4949	280219	2830
4950	280269	2773
4951	280317	2717
4952	280379	2660
4953	280449	2604
4954	280504	2547
4955	280562	2490
4956	280625	2434
4957	280678	2377
4958	280739	2321
4959	280804	2264
4960	280876	2208
4961	280935	2151
4962	280990	2094
4963	281048	2038
4964	281096	1981
4965	281155	1924
4966	281211	1868
4967	281274	1811
4968	281339	1755
4969	281405	1698
4970	281456	1641
4971	281496	1585
4972	281555	1528
4973	281625	1472
4974	281685	1415
4975	281733	1358
4976	281797	1302
4977	281876	1245
4978	281935	1189
4979	281988	1132
4980	282046	1075
4981	282104	1019
4982	282158	962
4983	282209	905
4984	282267	849
4985	282333	792
4986	282394	736
4987	282437	679
4988	282493	622
4989	282547	566
4990	282604	509
4991	282661	452
4992	282722	396
4993	282783	339
4994	282846	283
4995	282899	226
4996	282956	169
4997	283013	113
4998	283072	56
4999	283130	0
